latitude	longitude
55.20559972	-162.72426280
37.70097028	-113.09857500
33.62279917	-92.76339528
39.97504417	-81.57759528
29.13774500	-83.04984361
34.28358333	-80.56486111
42.83755556	-103.09541670
60.49183389	-145.47765030
40.87522278	-74.28135667
41.78015722	-124.23653330
42.19826389	-72.53425833
40.61791667	-96.92488889
65.57380667	-144.78329080
34.67205556	-82.88644444
39.69803139	-85.13124528
30.77883333	-86.52211111
36.66458333	-88.37277722
37.30299778	-108.62806580
30.71569444	-96.33136111
39.97562861	-86.91986361
60.14922556	-164.28563250
32.95284306	-109.21034530
37.09404750	-95.57189417
55.47883139	-133.14780110
28.86727778	-82.57130556
38.53930556	-76.03036111
41.56512389	-81.48635389
37.22531694	-89.57075167
38.98058333	-76.92230556
41.85884389	-87.60791167
32.95488889	-111.76683330
35.03526833	-85.20378778
33.26908333	-111.81113890
35.09614694	-97.96618361
38.13863889	-78.45286111
65.48547222	-144.61078360
32.89864639	-80.04050583
39.78215278	-93.49568056
43.59635861	-91.50394639
39.79538278	-121.85842310
41.88458833	-91.71087222
47.82528056	-112.16621360
66.64969083	-143.73594920
42.04619444	-94.78900000
37.06447222	-89.21961111
46.25075194	-84.47238528
38.52670750	-77.85885528
61.86902194	-158.13711780
39.29663889	-80.22808333
47.83830556	-90.38313889
31.98883333	-83.77391667
33.71722222	-79.85697222
34.29971000	-90.51231611
47.84169417	-96.62162028
42.73147222	-95.55613889
60.54390333	-145.72670420
36.62188083	-87.41495361
64.07133833	-141.95227920
33.12723100	-117.27872700
41.41089417	-81.84939667
44.61381306	-88.73126667
35.53832778	-98.93269500
30.58858944	-96.36382417
48.12019444	-123.49969440
58.84230472	-158.54523310
46.67649194	-122.97929670
35.21401111	-80.94312583
27.97668639	-82.75874028
34.21375472	-119.09432640
39.99798528	-82.89188278
40.03925000	-88.27805556
47.16841722	-88.48906083
43.95834806	-90.73789750
41.01962389	-93.35968028
43.37043194	-72.36867667
39.54925139	-97.65231667
32.33747222	-104.26327780
33.97469444	-117.63661110
41.07747222	-102.46405560
37.66879722	-95.48506444
31.63783139	-97.07413889
38.75495611	-109.75484390
44.52019417	-109.02379610
47.77429167	-116.81962310
28.34158944	-80.68549750
31.84113889	-99.40361111
43.20273278	-71.50228556
46.70016833	-92.50552861
38.80580556	-104.70025000
28.45825583	-99.22016389
38.81809306	-92.21962917
34.27287278	-78.71499278
36.66561833	-76.32066389
33.89001611	-118.24368310
42.90835556	-106.46446610
38.57072444	-90.15622111
18.31328917	-65.30432444
40.48408333	-84.56011111
35.72381556	-96.82027306
41.68840028	-69.98952417
65.83049389	-144.07581280
33.81175000	-78.72394444
30.33633333	-81.51444444
36.10245111	-119.59484690
27.77036083	-97.50121528
33.12822222	-117.28022220
32.02748861	-96.39803611
33.17833278	-91.88018806
38.37315083	-81.59318972
34.91496778	-88.60348361
40.30658333	-100.16208330
32.51633333	-84.93886111
35.33983917	-99.20049944
41.02146139	-94.36331917
35.95129194	-85.08497806
48.60835444	-112.37614640
33.63102778	-85.15202778
40.56909444	-90.07484000
29.63552778	-83.10475000
34.97561194	-78.36461528
33.97047222	-80.99525000
35.94992500	-96.77305278
38.08947917	-88.12306111
43.73331611	-103.61769470
39.04614278	-84.66217250
36.26487139	-91.56264111
34.42513889	-103.07927780
44.49719361	-123.28982970
45.30477778	-85.27477778
44.77761917	-89.66677944
30.21059167	-93.14318944
41.83111250	-90.32913056
32.19505556	-81.86955556
61.58285917	-144.42709690
36.78833556	-78.50155361
67.25163417	-150.20656720
32.66950333	-115.51332810
30.35183333	-95.41446750
39.19222972	-119.73436110
31.21291667	-84.23680556
40.21713889	-76.85147222
39.51600611	-82.98215361
41.15572250	-104.81183810
39.38713889	-97.15721417
40.86911111	-100.00422220
42.07853583	-76.09633306
34.45678278	-84.93949944
62.07118972	-142.04837420
28.52225111	-99.82363444
46.18699111	-103.42808060
47.65594444	-101.43722220
45.03609417	-102.01988030
48.83039167	-100.41713610
43.62080278	-96.21864028
42.66010111	-78.99115556
46.12197222	-89.88233333
42.90718611	-77.32162639
44.23107000	-94.99893444
48.92851556	-103.29725140
48.75301778	-98.39333694
46.81278306	-101.86015560
48.38053250	-102.89798530
33.78149889	-83.69355389
42.92228111	-78.61224889
45.42556528	-84.91338389
43.06703333	-83.27244444
42.79699083	-82.97526583
29.17991667	-81.05805556
34.85371333	-116.78668750
32.84711389	-96.85177222
36.57286111	-79.33611111
43.28406194	-70.92925472
39.90237583	-84.21937500
32.56445806	-82.98525556
42.40295944	-90.70916722
38.85208333	-77.03772222
66.94333806	-156.90467390
34.65264667	-86.94536778
38.70042333	-87.12973222
37.76312194	-99.96542389
42.89133250	-73.24640750
39.83456250	-88.86568917
29.06698056	-81.28394167
66.06820583	-162.76660280
43.27550139	-91.73937389
39.85840806	-104.66700190
34.04699556	-94.39936556
42.40919444	-83.00986111
47.96663889	-117.42666670
41.33750000	-84.42880556
32.89595056	-97.03720000
42.79725000	-105.38573610
31.32133917	-85.44962889
36.02258500	-102.54727750
46.79738889	-102.80195280
41.93188111	-88.70829861
42.49333528	-79.27204167
35.96383361	-83.87365389
59.04541250	-158.50333890
46.84209028	-92.19364861
43.52195389	-89.77090222
45.25536056	-112.55250670
35.74558056	-119.23650390
45.61854556	-121.16734390
40.27970139	-83.11480167
65.75861111	-168.95305560
32.26230917	-107.72063970
38.70688889	-93.17611111
39.60827778	-77.00766667
33.46663667	-82.03933917
34.72174833	-84.86910806
41.98643250	-95.38072083
40.19946861	-87.59553528
39.13011250	-75.46631028
41.90688333	-88.24841722
35.00006444	-77.98169500
31.47780833	-82.85961556
30.83152778	-93.33963889
37.15151667	-107.75376920
29.37181222	-100.92323390
41.53493306	-93.66068222
42.57089972	-77.71305083
39.38328861	-112.50966830
46.82520861	-95.88568750
32.54021889	-93.74502250
33.20072167	-97.19797722
30.40006111	-86.47147722
42.21205889	-83.34883583
33.94226500	-96.39451806
34.47087500	-97.95986111
31.46902778	-109.60366670
41.17826611	-78.89869778
53.90013889	-166.54350000
35.85792833	-102.01309780
59.95950583	-162.88172310
37.57791667	-84.76969444
48.11424528	-98.90877833
41.61027750	-90.58832528
38.14351944	-122.55721670
33.68831667	-112.08256140
30.06186111	-95.55277778
38.55450000	-82.73800000
36.77747000	-89.94117333
41.37153528	-73.48219056
44.98624000	-96.17773611
33.06344444	-80.27933333
40.33305028	-75.12233833
35.99850694	-89.40608333
46.72186083	-92.04343889
31.58246583	-102.90904280
32.45679139	-103.24047080
32.66106083	-107.19793390
32.95394444	-103.40877780
33.26122278	-103.27689390
32.33111111	-102.52952780
33.11022222	-98.55527861
36.23372611	-101.43218940
33.81255056	-109.98676580
33.96891833	-112.79851280
32.13107833	-103.15485060
31.51567306	-106.14719780
30.38422222	-103.68358330
36.22100000	-101.19450000
34.59585278	-113.17019500
35.23199833	-102.39909310
32.80700583	-111.58679000
32.95810083	-112.67821810
34.64519778	-106.83369580
35.36671583	-104.18803140
36.11088056	-109.57542220
33.35283972	-108.86728580
31.99972222	-110.35722220
64.77639306	-141.15092060
42.05552528	-104.93274920
40.72702778	-99.00677778
47.39886111	-120.20683330
44.86525722	-91.48507194
42.43663889	-93.86886111
36.26057417	-76.17459778
43.88545056	-104.31791780
36.02773500	-76.56709333
31.29972222	-85.89986111
34.76619444	-114.62329310
60.21590417	-162.00560920
42.89839944	-72.27078111
40.04886222	-107.88590670
33.17781083	-86.78323722
44.73420750	-103.86199250
29.60733333	-95.15875000
44.88879722	-72.22915833
42.61493972	-89.59075583
42.01016667	-94.34258333
39.64256778	-106.91769530
43.10202056	-94.70467500
37.32441028	-97.38732333
45.93179639	-89.26906778
37.00188194	-101.88212580
35.25555556	-81.60099722
37.80784250	-87.68569000
58.18837472	-157.38098720
36.53531083	-89.59971722
40.80338889	-124.11279170
41.71935833	-86.00168361
38.88944444	-79.85713889
40.82492611	-115.79169640
36.85527778	-84.85613889
37.68694444	-85.92377778
33.31288444	-86.92591889
29.60301389	-96.32248444
33.22086250	-92.81325167
64.61400972	-162.27006810
35.42941083	-99.39425917
42.15991361	-76.89144333
47.03302778	-120.53069440
47.82454639	-91.83073056
31.80666667	-106.37780560
58.19518417	-136.34739280
39.29969444	-114.84188890
42.10951194	-77.99194806
41.82494611	-110.55905860
38.33211111	-96.19116667
34.08600889	-118.03484530
36.68691667	-77.48280556
60.57200000	-151.24752780
38.51479889	-89.09217944
62.78518639	-164.49104610
64.54898167	-149.07350530
40.71869528	-114.03089000
42.59570750	-87.92780333
40.45990778	-91.42850111
36.81080556	-94.39169444
47.30758333	-119.51588890
44.91011111	-67.01269444
37.77410833	-96.81762778
35.01884306	-80.62023444
42.08202139	-80.17621556
29.97673500	-99.08567972
46.31118694	-85.45731639
45.72266972	-87.09373139
31.39490250	-92.29577194
38.80416667	-76.06900000
43.40744444	-94.74641667
43.42219444	-88.12792667
35.93710083	-77.54663833
45.78046056	-96.54353972
32.41349167	-98.80975667
31.95131917	-85.12892500
44.12326000	-123.21868560
43.64186111	-116.63577780
29.05580556	-80.94836111
47.42507778	-92.49846944
40.35260167	-94.91552722
38.03799139	-87.53062667
41.27494528	-111.03212860
39.52038889	-75.72044444
41.67614167	-70.95694167
38.05710528	-97.27522861
35.07297222	-77.04294444
40.69249722	-74.16866056
60.93865417	-164.64121470
58.42049861	-135.44903280
35.78114028	-80.30378194
39.83070944	-86.29438056
24.55611111	-81.75955556
41.20520361	-89.96386000
32.21425000	-83.12802778
39.72755972	-94.27637500
33.61172222	-96.17938889
34.27708306	-99.75926861
34.22566806	-99.28375000
34.84561083	-100.19594810
35.29593194	-95.62526417
35.40687972	-96.01583278
32.14172222	-94.85172222
31.83158333	-94.15641667
32.35376389	-97.43375000
34.73958944	-100.52970080
36.38559583	-97.27721083
32.64601000	-93.29808556
35.47163639	-98.00599444
35.48808250	-97.82354556
34.52453278	-96.98973944
33.99287639	-96.64249722
34.24925806	-97.47391306
35.30421917	-98.96702167
27.51364889	-81.88063917
33.71411111	-96.67366667
32.32969444	-96.66388889
32.16384778	-95.82835306
26.84537306	-80.22148111
32.93059444	-96.43548556
33.48481000	-101.66071580
32.93884556	-95.27886083
33.21530583	-95.23749250
32.44441583	-97.81694750
32.91019472	-99.73422972
33.57605556	-117.12797220
34.39833889	-96.14805972
35.42925306	-96.28778361
35.28910556	-95.09389722
33.72926389	-102.73381830
32.72495583	-92.33716583
32.20199028	-92.73293028
32.15431917	-91.70012472
35.54482944	-98.66849028
35.08587500	-96.41666667
64.81367750	-147.85966940
37.76107917	-90.42859722
14.21577583	-169.42390580
46.91934889	-96.81498889
36.77619444	-119.71813890
34.99147222	-78.88000000
44.32468556	-93.31082889
41.39193583	-110.40679610
40.18297222	-97.16927778
48.31140472	-114.25506940
36.73236500	-119.81989610
37.40653750	-77.52498667
44.82724111	-93.45714639
34.94199806	-90.77496611
39.41758333	-77.37430556
34.35219472	-98.98460222
34.31547222	-81.10880556
41.01352778	-83.66869444
42.24626722	-89.58223944
41.44913889	-96.52019444
36.01822278	-75.67128694
33.35725000	-84.57183333
41.05332417	-91.97892333
46.28439389	-96.15668556
38.18248861	-84.90470083
33.46083333	-111.72833330
38.54180556	-83.74338889
48.52197222	-123.02436110
31.58847222	-110.34438890
41.04861306	-78.41310306
42.55412194	-71.75895639
41.37787361	-79.86036167
36.69817806	-76.90312694
40.27343083	-86.56217028
43.77117417	-88.48842917
35.13845472	-111.67121830
26.07258333	-80.15275000
34.18536111	-79.72388889
36.29087528	-92.59023417
62.45264889	-157.98907000
39.49954500	-118.74901970
39.08538667	-76.75941444
36.74125000	-108.22994440
26.58661111	-81.86325000
40.58569444	-97.57305556
40.07878611	-95.59199167
40.45182722	-105.01133560
58.25438583	-134.89790670
42.96550333	-83.74345639
38.66494528	-88.45299556
42.55145611	-94.19255111
38.95095194	-95.66361444
40.84365472	-72.63178917
40.55393583	-124.13265890
27.49505556	-80.36827778
35.42822222	-81.93507778
40.72878111	-73.41340722
38.50622139	-86.63693528
43.64394111	-94.41561556
38.91753250	-78.25351472
43.58135111	-96.74170028
47.59282028	-95.77349889
37.79843056	-94.76938111
35.33659028	-94.36744111
44.94028083	-73.09746000
30.91566667	-102.91613890
34.48339944	-104.21719670
40.65926250	-91.32681750
39.78525000	-104.54313890
38.83987472	-92.00421056
32.81977778	-97.36244444
33.77913889	-84.52136111
33.87201417	-117.97978420
47.28550417	-68.31275000
37.35752861	-78.43779806
40.97846583	-85.19514639
38.37863306	-88.41265222
41.20020667	-74.62305056
32.56522778	-97.30807778
26.19728000	-80.17070833
43.23473417	-93.62410250
35.20592000	-89.39441667
35.05836278	-86.56441139
66.57149028	-145.25041690
36.00509472	-94.17005694
31.68368667	-83.27046056
41.19083111	-83.39453639
43.35077528	-76.38805361
38.92409111	-117.95900720
33.97262528	-86.08900139
48.40469444	-97.37094444
36.29553889	-99.77642361
39.16833611	-77.16600000
64.73617806	-156.93741640
63.76676556	-171.73282360
38.83410833	-82.16342306
38.34441861	-98.85917028
40.93800194	-90.43112556
68.47906306	-149.49002140
42.18421417	-73.40324056
44.34889806	-105.53936140
37.92751556	-100.72441470
36.29441667	-95.47966667
35.95235389	-112.14696470
41.68776417	-94.43524611
36.19299083	-82.81507028
42.54986639	-72.01602194
47.13871861	-104.80719940
43.97063278	-84.47503861
37.23240111	-82.12499083
38.68919444	-75.35888889
47.61985556	-117.53384250
38.88195778	-83.88273278
33.52726278	-112.29515640
44.51644444	-108.08319440
39.58316583	-85.80481000
47.94925500	-97.17611111
43.34121000	-73.61030750
41.32702778	-94.44572222
33.31169444	-79.31958333
40.86952778	-101.73286110
32.38486111	-94.71171000
41.70916083	-92.73491278
40.71126139	-86.37449917
48.21246417	-106.61482310
35.83742722	-87.44537500
45.64389167	-95.32043056
28.06291667	-81.75330556
39.12241250	-108.52673470
41.62652667	-80.21472750
62.15488889	-145.45663890
35.85775889	-83.52870472
32.66241528	-97.09391139
39.37062194	-101.69899190
33.65136111	-97.19702778
33.48288111	-90.98561389
45.01354806	-84.70318944
29.26532333	-94.86040667
37.03205556	-85.95261111
38.35657306	-93.68417694
36.60527056	-94.73856667
34.84794444	-82.35000000
40.08970806	-105.91723670
33.83253000	-89.79822806
42.91716639	-114.76515750
35.16531472	-107.90061420
59.11727556	-161.58139670
29.69005556	-82.27177778
35.84980556	-97.41560833
41.33005778	-72.04513556
39.33046528	-94.30997361
32.69858333	-97.04652778
30.40728028	-89.07009278
47.21110333	-93.50984472
40.75338889	-82.72380556
44.48507333	-88.12959000
34.24872222	-82.15908333
38.83615778	-89.37841111
40.96747222	-98.30861111
31.06489778	-97.82779778
42.80597222	-102.17525000
14.17430750	-145.24253530
42.88081972	-85.52276778
41.52716028	-85.79210278
15.11900139	-145.72935610
36.09774694	-79.93729750
34.89566722	-82.21885833
58.42438139	-135.70738140
47.48200194	-111.37068530
33.45033444	-88.59136861
30.67880889	-97.67938389
38.53396333	-106.93318170
13.48345000	-144.79598250
35.51105833	-108.78930940
36.68507194	-101.50778170
34.27290389	-83.82681333
43.03172639	-78.16759972
33.06783889	-96.06533250
33.49432667	-90.08470500
46.21872222	-97.64325000
35.46055444	-77.96493306
40.43561833	-104.63211560
34.75831917	-82.37641500
33.42281972	-112.37599190
41.61627306	-87.41278806
31.41580111	-87.04404333
35.15371972	-87.05681444
36.63301806	-95.15136111
34.91954278	-95.39469722
39.36993361	-91.21925556
37.97468528	-92.69161528
42.84381889	-75.56140194
35.47069417	-93.42715500
39.15751389	-91.81826667
35.27467806	-96.67516194
36.72092222	-95.62525583
36.22539389	-95.33006333
38.36062611	-92.57157139
37.60582500	-90.28731389
36.43340222	-96.38362861
38.00675111	-88.93441528
36.38338556	-96.81031250
34.11757222	-87.99819583
39.72448944	-91.44367944
37.51382944	-122.50108920
41.95975000	-85.59338889
39.36448861	-84.52457722
65.20098944	-161.15677920
48.76838333	-101.53699530
31.26506556	-89.25303250
34.99130750	-99.05135250
27.34955556	-98.73697222
35.51169389	-92.01300944
44.85890667	-94.38178917
48.75273139	-96.94300306
30.52096889	-90.41762056
40.45269444	-99.33733333
21.57947361	-158.19728140
35.22007306	-84.83244333
40.48118028	-107.21765970
29.35952778	-99.17666667
34.57648972	-90.67588639
38.72141667	-77.51544444
46.01494444	-102.65597220
40.56943056	-102.27268750
31.61366111	-91.29733639
41.73626861	-72.65021389
39.62841667	-86.08788889
39.70794444	-77.72950000
35.89530778	-100.40363970
40.85299000	-85.45941917
32.22438400	-80.69762900
33.92283972	-118.33518720
34.03482556	-95.54190611
22.20919000	-159.44553390
47.38659917	-92.83899333
44.36761639	-71.54447111
39.07334639	-93.67716083
34.56816056	-114.35617830
45.54039389	-122.94982580
40.15225000	-97.58697222
36.31852194	-119.62886750
35.94040667	-89.83080583
32.33477250	-90.22253167
35.74114639	-81.38954889
39.37883611	-99.83149444
40.17500000	-80.64627778
46.60681806	-111.98275030
36.76611472	-80.82356556
33.73398167	-117.02252580
40.08536861	-78.51221778
38.24902583	-86.95371833
58.09609139	-135.40969750
21.31869111	-157.92240720
20.79563722	-156.01443780
41.58438889	-95.33963889
59.24522806	-135.52210860
36.36156111	-78.52916639
32.68752778	-103.21702780
39.18875944	-83.53880694
31.05591667	-82.77413889
59.64555556	-151.47658330
44.38520056	-98.22854250
34.47803389	-93.09620833
29.64541861	-95.27888889
61.52418306	-166.14677970
41.06695778	-73.70757444
42.72372361	-93.22634056
37.16308056	-101.37052670
46.97120167	-123.93655810
33.52972639	-82.51678556
32.74696278	-96.53041722
45.82822222	-119.25916670
26.22850611	-97.65439389
36.26152056	-93.15472889
63.86620806	-148.96898420
38.68322389	-96.80800639
34.85761639	-102.32720170
30.36780778	-89.45461083
37.81150000	-88.54913889
35.23278750	-75.61779500
40.60525000	-98.42788889
65.70055556	-156.38750000
37.95144444	-79.83389444
43.36824528	-103.38813780
34.64044750	-86.77310944
38.54436583	-118.63430030
44.35980556	-84.67111111
40.95957778	-72.25185056
38.36666667	-82.55802778
39.45146361	-87.30756111
46.12308333	-67.79205556
29.56650000	-90.66041667
66.04112167	-154.26319030
38.06548306	-97.86063361
36.85658333	-87.45725000
38.41803722	-110.70403780
41.26389889	-72.88710000
48.54298500	-109.76234190
34.40308333	-80.11922222
37.65926528	-122.12240830
58.12744139	-134.75595310
26.00142417	-80.24052056
46.45412250	-109.85490610
40.81676528	-72.86204722
32.22436111	-80.69747222
43.34927806	-88.39112528
41.66933639	-70.28035583
55.20631611	-132.82831310
29.89361111	-97.86469444
55.48158833	-132.64609420
46.02585722	-91.44424278
38.84494167	-99.27403361
33.82850000	-79.12216667
36.08930722	-88.46329778
47.28986111	-101.58094440
40.98677778	-75.99488889
30.71832333	-91.47866972
41.77797528	-80.69551333
37.54083333	-87.95183333
40.24127944	-84.15101167
37.60044444	-81.55927778
38.92977778	-81.81947222
39.69172639	-83.99023806
40.16885083	-84.92585333
39.57040167	-83.42052444
37.41678056	-81.52899417
38.13341472	-83.53796528
39.32691111	-85.52252694
36.85981028	-83.36101639
37.63152778	-84.33244444
40.30918056	-81.85338194
38.58338806	-86.46248778
38.98135194	-82.57785667
37.85008167	-83.84575194
39.16693333	-82.92817500
39.98750000	-90.80416667
39.50286111	-83.86305556
39.25894444	-84.77430556
39.46217306	-84.25184722
39.07839722	-84.21020722
40.12928306	-83.75487750
41.05221889	-93.68966222
40.78631889	-86.14638306
40.22469444	-83.35161111
38.60200167	-86.13997889
39.69159667	-82.19778583
40.92372222	-88.62550000
37.78505944	-86.44192194
40.61072000	-83.64359694
38.94453194	-77.45580972
43.10725861	-78.94538139
29.98047222	-95.33972222
66.97937611	-160.43585970
41.18805556	-103.67738890
40.72178361	-95.02642667
37.64995889	-97.43304583
43.51455556	-112.07016670
40.63222222	-79.10552778
33.48574611	-90.67887611
37.15837222	-95.77838333
60.77721250	-148.72157750
43.02257694	-102.51107280
31.73572000	-93.09913639
42.47078639	-93.26995361
35.15738889	-114.55952780
59.32373528	-155.90327330
35.25947222	-113.93805560
41.53988889	-87.53216667
60.47032722	-164.68564140
42.45359833	-91.94761833
59.93295111	-164.03051310
33.77987528	-82.81661639
41.74404028	-72.18023583
39.77429694	-90.23856583
41.07140417	-87.84626861
41.69128556	-93.56630333
31.08583333	-97.68650000
39.67872222	-75.60652778
59.75380028	-154.91095970
34.27061111	-77.90255556
40.50930556	-101.62052780
26.43316667	-81.40102778
38.75888889	-85.46552778
45.81835417	-88.11454250
39.76587639	-86.14887500
39.71732917	-86.29438417
31.77962833	-103.20136190
48.56618722	-93.40306667
36.13372222	-80.22200000
35.02191667	-110.72252780
38.05813889	-83.97958333
41.63924389	-91.54650333
35.48332889	-81.16125833
32.83422028	-115.57874560
41.24183583	-76.92109556
40.09364444	-92.54496917
41.81287250	-85.43906111
28.28980556	-81.43708333
48.17793861	-103.64234670
35.32807944	-77.61552611
40.79524250	-73.10021194
45.97464056	-86.17183056
44.36033833	-89.83897056
39.24669444	-84.38897222
42.49102778	-76.45844444
19.72026306	-155.04847030
39.24250000	-102.28538890
33.30783333	-111.65547220
46.52747472	-90.13139667
40.76195972	-85.79873417
43.96141667	-69.71255556
65.62394028	-168.09917190
29.81819444	-95.67261111
38.83090472	-94.89030333
35.65884306	-117.82951220
61.57196083	-149.54055560
34.60682028	-120.07556170
43.99114472	-70.94787444
43.60732417	-110.73773890
32.31116667	-90.07588889
30.89058333	-94.03483333
36.33457556	-84.16234472
30.49405556	-81.68786111
35.83186111	-90.64616667
30.51126000	-99.76345528
47.33333417	-106.93395640
38.59117917	-92.15614389
42.72663639	-114.45715060
31.55408333	-81.88344444
40.63975111	-73.77892556
33.90199528	-87.31416639
20.96293639	-156.67303170
42.15336861	-79.25803500
30.28951667	-87.67371472
46.83919194	-96.66313028
37.59386111	-83.31725000
37.15181361	-94.49826833
45.88609722	-93.27177833
46.92971944	-98.67819528
58.35496194	-134.57627640
35.54094139	-78.39032944
41.51805833	-88.17525583
35.38520694	-80.70971389
40.75454583	-74.00708389
40.70121361	-74.00902833
21.30735389	-158.07030170
31.86933667	-95.21739028
40.31611111	-78.83394444
42.61958222	-89.04034028
38.36562278	-85.73829639
35.86469444	-98.42075000
36.18236194	-86.88672278
42.25978556	-84.45940361
43.98631833	-94.55793722
32.64544861	-81.59649722
41.92126083	-84.58576250
39.07797222	-77.55750000
40.89675000	-97.62277778
32.70086111	-80.00291667
34.45147972	-84.45659278
59.72664194	-157.25947220
40.38750167	-95.78916167
37.86866667	-89.86213889
39.97338139	-90.40373556
43.45340222	-74.51765083
38.11045000	-92.68054583
37.38783833	-83.26205889
37.75102778	-82.63669444
37.00888889	-85.10277778
64.89788278	-163.70344720
37.61523333	-91.60444167
38.80708333	-94.95602778
38.37594333	-90.97073944
41.41805139	-96.11362750
65.24089806	-166.33600670
40.44583139	-95.36275806
39.57052472	-95.18033139
39.47115222	-98.12878389
38.70423611	-84.39160417
37.15978667	-95.04246222
38.27918833	-95.21691833
38.90405583	-97.23585389
38.53751389	-94.92524194
39.76112278	-98.79343639
39.90416667	-95.77943250
37.87008333	-95.38638889
39.72870694	-92.46445500
39.78086528	-88.30616000
56.97299639	-133.94561470
64.32571917	-158.74414750
56.00324444	-132.84196890
56.31116306	-158.53592640
59.35214833	-151.92515580
59.35399444	-157.47440920
54.84744583	-163.41032220
62.89456056	-160.06490420
55.89753333	-159.48866890
36.22802139	-121.12186140
64.93404056	-161.15814500
58.19094611	-152.37048750
61.53627389	-160.34133060
59.11816472	-156.86521690
46.11800000	-122.89838890
37.01110583	-112.53119360
59.44955333	-157.32719080
19.73876583	-156.04563140
56.35185972	-133.62258640
54.45912028	-162.69364060
54.13246694	-165.78531110
62.06048639	-163.30211080
55.68796194	-132.53667580
55.35556861	-131.71374000
65.33136111	-166.46316670
55.11634750	-162.26622720
67.73125333	-164.55180190
60.80425194	-161.44535000
55.53741389	-132.39751440
57.56706389	-154.45037140
64.87714278	-157.71583580
32.84032361	-115.26748060
35.72828472	-118.41980690
36.46383694	-116.88144250
33.25902778	-116.32097220
34.08526167	-117.14637890
35.97636444	-115.13277080
35.14107806	-119.44122940
33.35419806	-117.25086860
35.61967889	-119.35372420
34.37722333	-117.31587830
30.44505417	-89.98887889
34.26361944	-116.85447500
30.17135306	-90.94039583
31.16819444	-93.34245833
30.75016667	-92.68847222
35.32483333	-118.99583330
29.44482222	-90.26111667
35.10136472	-120.62211530
34.12934361	-117.40163030
34.50415889	-118.31285610
35.15125306	-118.01666670
35.81245333	-117.32727830
30.13138889	-93.37611111
29.74779194	-90.83289889
35.62357083	-119.68623830
37.36246083	-115.19446220
38.06969444	-102.68850000
40.41231694	-86.93689889
27.98891667	-82.01855556
35.87980194	-106.26941530
42.77870000	-84.58735806
41.31205000	-105.67498640
36.08036111	-115.15233330
34.56771444	-98.41663667
33.94253611	-118.40807440
33.66363889	-101.82277780
40.27594000	-79.40479722
41.12621194	-100.68365420
37.04420944	-100.95986110
37.64718056	-92.65375778
34.60991667	-79.05944444
29.10863889	-95.46208056
42.24188889	-96.98141667
30.12609750	-93.22340361
43.57272806	-71.41890028
39.81375917	-82.92786472
30.18205556	-82.57686111
40.61744722	-74.24459417
43.96253278	-86.40791528
43.62637222	-72.30426722
28.82274417	-81.80900722
45.91869722	-102.10617780
44.04847278	-70.28350750
38.03697222	-84.60538889
31.23401389	-94.75000000
30.20527972	-91.98765500
40.77724306	-73.87260917
33.81772222	-118.15161110
33.00884694	-85.07260556
45.29020944	-118.00711080
41.78773083	-111.85268220
61.18000361	-149.97193220
38.90916111	-121.35133610
39.75564722	-82.65711000
41.13618028	-77.42053556
38.05134111	-103.51069080
36.02334528	-78.33027139
39.27276500	-103.66633920
21.97598306	-159.33895810
34.72939611	-92.22424556
45.09712889	-94.50726833
44.26447361	-73.96186639
34.72291667	-80.85458333
38.00983333	-77.97013889
42.16111111	-120.39907030
44.52297806	-114.21756420
33.63855250	-91.75101833
37.48949250	-94.31150444
33.14620944	-89.06247917
42.15614361	-121.73320810
26.59300000	-80.08505556
32.57919111	-96.71905111
42.81523611	-108.72983920
40.85097222	-96.75925000
46.15387722	-89.21194417
41.68391667	-81.39030556
36.98743194	-82.53017361
40.12171528	-76.29609778
20.78561111	-156.95141810
40.06640500	-118.56516640
41.60844444	-88.09094444
38.22800000	-85.66372222
37.08727778	-84.07677778
34.66561028	-120.46678830
41.34427778	-82.17763889
34.80997222	-82.70288889
38.20809667	-99.08607306
27.54373861	-99.46154361
45.36216083	-68.53474694
42.77801778	-96.19368944
32.28941667	-106.92197220
32.33278083	-108.69097420
43.87937972	-91.25653778
42.75380806	-104.40455360
37.06290556	-120.86925110
35.50697500	-86.80388611
39.10334417	-84.41861417
31.67255139	-89.17222417
21.21104028	-156.97359720
29.52130556	-95.24216667
37.69339944	-121.82035190
45.69938889	-110.44830560
44.62785361	-93.22810806
35.65422222	-105.14238890
37.85830556	-80.39947222
39.01115222	-95.21657694
40.63333306	-93.90217028
41.11853306	-114.92226610
42.71720944	-71.12343000
46.37449806	-117.01539440
47.04913944	-109.46660060
38.76429639	-87.60549556
45.94943778	-94.34708472
40.79100000	-99.77727778
38.95975000	-94.37158333
39.22026750	-106.31669060
31.63983472	-96.51472222
37.32668528	-79.20043056
38.34261472	-98.22709639
33.97807611	-83.96237722
35.20069278	-90.05397694
36.12931722	-87.43007056
35.08080778	-92.42496167
35.58336500	-89.58722167
36.17506917	-89.67508000
35.21445944	-89.04336222
37.12671694	-90.71289750
31.90293639	-90.36870222
30.78602056	-89.50450694
35.59590306	-87.87669361
32.30334111	-90.40848333
37.59693194	-93.34765000
33.72008889	-93.65884556
35.63771778	-91.17637556
37.22561111	-87.15752778
34.44953972	-87.71030833
32.31181111	-89.13589194
30.84324389	-89.15977333
36.76911111	-88.58472222
34.87509944	-94.10993056
